name,place,location,latitude,longitude,year
Wank Parties Plus from Prague Vol. 23 (2016) (V),Czech Republic,Česko,49.8167003,15.4749544,2016
Wank Parties Plus from Prague Vol. 24 (2016) (V),"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2016
Wank Parties Plus from Prague Vol. 25 (2016) (V),"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2016
Wank Parties Plus from Prague Vol. 26 (2016) (V),"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2016
Wank Parties Plus from Prague: Volume #11 (2013) (V),Czech Republic,Česko,49.8167003,15.4749544,2013
"What Is Behind the Canvas? (A Journey from Tisnov to Prague, or How Karel Vachek Brought Back His Paintings) (2016)",Czech Republic,Česko,49.8167003,15.4749544,A Jo
Wiedersehen in Böhmen - Zwei Lebenswege (2009) (TV),"Liberec, Czech Republic","Liberec, okres Liberec, Liberecký kraj, Severovýchod, Česko",50.7702648,15.0583947,2009
Wir sind das Volk - Liebe kennt keine Grenzen (2008) (TV),"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2008
World Express - Atemlos durch Mexiko (2011) (TV),"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,2011
Zkouska ohnem: Jasnovidne objevovat sebe sama (1998) (TV),"Prague, Czech Republic","Hlavní město Praha, Praha, Česko",50.0874654,14.4212535,1998
Zmaga ali kako je Maks Bigec zasukal kolo zgodovine (2011),"Kidricevo, Slovenia","Kidričevo, Slovenija",46.403767,15.797067,2011
Zmaga ali kako je Maks Bigec zasukal kolo zgodovine (2011),"Ljubljana, Slovenia","Ljubljana, Upravna Enota Ljubljana, Slovenija",46.0499803,14.5068602,2011
Zmaga ali kako je Maks Bigec zasukal kolo zgodovine (2011),"Maribor, Slovenia","Maribor, Slovenija",46.5576439,15.6455854,2011
Über die Grenze - Fünf Ansichten von Nachbarn (2004),Czech Republic,Česko,49.8167003,15.4749544,2004
Über die Grenze - Fünf Ansichten von Nachbarn (2004),Slovenia,Slovenija,46.149034549999996,14.626325753340627,2004
07 zglos sie (1976) {Major opóznia akcje (#1.1)},"Central Station, Aleje Jerozolimskie, Sródmiescie, Warsaw, Mazowieckie, Poland","Aleje Jerozolimskie, Śródmieście Południowe, Śródmieście, Warszawa, województwo mazowieckie, 00-495, Polska",52.2319308,21.0219979,1976
07 zglos sie (1976) {Major opóznia akcje (#1.1)},"Sopot, Pomorskie, Poland","Sopot, województwo pomorskie, Polska",54.44190905,18.54309444570447,1976
"1945: 12 Städte, 12 Schicksale (2015) {Amsterdam - DerVölkermord (#1.11)}","Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,2015
"1945: 12 Städte, 12 Schicksale (2015) {Augsburg - Die Entnazifizierung (#1.6)}","Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland","Niemiecki nazistowski obóz koncentracyjny i zagłady Auschwitz II-Birkenau, Do Pomnika, Pławy, gmina Oświęcim, powiat oświęcimski, województwo małopolskie, 43-55, Polska",50.03890605,19.171298357759902,2015
"1945: 12 Städte, 12 Schicksale (2015) {Braunschweig - Die Ruinen (#1.7)}","Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,2015
"1945: 12 Städte, 12 Schicksale (2015) {Leipzig - Die Teilung (#1.5)}","Breslau, Poland","Wrocław, powiat wrocławski, województwo dolnośląskie, Polska",51.1263106,16.97819633051261,2015
"1945: 12 Städte, 12 Schicksale (2015) {Leipzig - Die Teilung (#1.5)}",Poland,Polska,52.215933,19.134422,2015
"1945: 12 Städte, 12 Schicksale (2015) {Linz, Wien, München - Der Verführer (#1.8)}","Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland","Niemiecki nazistowski obóz koncentracyjny i zagłady Auschwitz II-Birkenau, Do Pomnika, Pławy, gmina Oświęcim, powiat oświęcimski, województwo małopolskie, 43-55, Polska",50.03890605,19.171298357759902,2015
"1945: 12 Städte, 12 Schicksale (2015) {Pilsen - Die Flucht (#1.10)}","Gdansk, Pomorskie, Poland","Gdańsk, powiat gdański, województwo pomorskie, Polska",54.36143405,18.62821847557274,2015
"1945: 12 Städte, 12 Schicksale (2015) {Pilsen - Die Flucht (#1.10)}","Sopot, Pomorskie, Poland","Sopot, województwo pomorskie, Polska",54.44190905,18.54309444570447,2015
"1945: 12 Städte, 12 Schicksale (2015) {Plauen - Die Kindersoldaten (#1.9)}","Auschwitz-Birkenau Concentration Camp, Oswiecim, Malopolskie, Poland","Niemiecki nazistowski obóz koncentracyjny i zagłady Auschwitz II-Birkenau, Do Pomnika, Pławy, gmina Oświęcim, powiat oświęcimski, województwo małopolskie, 43-55, Polska",50.03890605,19.171298357759902,2015
2012 UEFA European Football Championship (2012),"National Stadium, Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,2012
2012 UEFA European Football Championship (2012),"PGE Arena, Gdansk, Pomorskie, Poland","Stadion Energa Gdańsk, 1, Pokoleń Lechii Gdańsk, Letnica, Gdańsk, województwo pomorskie, 80-560, Polska",54.38997575,18.64144356483957,2012
2012 UEFA European Football Championship (2012),"Stadion Miejski, Wroclaw, Dolnoslaskie, Poland","Stadion miejski, Cypriana Kamila Norwida, Kąty Wrocławskie, gmina Kąty Wrocławskie, powiat wrocławski, województwo dolnośląskie, Polska",51.0304511,16.774803421659918,2012
2012 UEFA European Football Championship (2012),"Stadion Miejski, Poznan, Wielkopolskie, Poland","Stadion Miejski, Kasztelanów, Grunwald Południe, Poznań, województwo wielkopolskie, Polska",52.39526645,16.86214617629846,2012
2012 UEFA European Football Championship (2012),"Olympic Stadium, Kiev, Ukraine","Національний спортивний комплекс «Олімпійський», 55, Велика Васильківська вулиця, Печерський район, Київ, Київська міська громада, 03150, Україна",50.4335642,30.521346101478077,2012
2012 UEFA European Football Championship (2012),"Metalist Stadium, Kharkiv, Ukraine","Металіст (стадіон), Власовський провулок, Балашовка, Слобідський район, Харків, Хapківськa міська громада, Харківський район, Харківська область, 61001, Україна",49.980863,36.262557918318606,2012
2012 UEFA European Football Championship (2012),"Arena Lviv, Lviv, Ukraine","Basket Arena Lviv, 18, Землеробна вулиця, Скнилівок, Залізничний район, Львів, Львівська міська громада, Львівський район, Львівська область, 79000, Україна",49.8055205,23.973569165549602,2012
America at a Crossroads (2007) {The Anti-Americans (A Hate/Love Relationship)},"Mragowo, Warminsko-Mazurskie, Poland","Mrągowo, gmina Mrągowo, powiat mrągowski, województwo warmińsko-mazurskie, 11-700, Polska",53.868574100000004,21.305158654982982,2007
America at a Crossroads (2007) {The Anti-Americans (A Hate/Love Relationship)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,2007
Bilderbuch Deutschland (1996) {Rund um Stettin},"Szczecin, Zachodniopomorskie, Poland","Szczecin, województwo zachodniopomorskie, Polska",53.4301818,14.5509623,1996
Bilderbuch Deutschland (1996) {Usedom und Wollin},"Swinoujscie, Zachodniopomorskie, Poland","Świnoujście, województwo zachodniopomorskie, Polska",53.9097477,14.2510703,1996
Bilderbuch Deutschland (1996) {Usedom und Wollin},"Wolin, Zachodniopomorskie, Poland","Wolin, powiat kamieński, województwo zachodniopomorskie, Polska",53.9131743,14.52001388837596,1996
Blyustiteli poroka (2000) {Obratniy effekt (#1.1)},"Odessa, Ukraine","Одеса, Одеський район, Одеська область, Україна",46.4873195,30.7392776,2000
Blyustiteli poroka (2000) {Obratniy effekt (#1.1)},Ukraine,Україна,49.4871968,31.2718321,2000
C'est mon histoire (1992) {Vingt ans plus tard},"Central Station, Aleje Jerozolimskie, Sródmiescie, Warsaw, Mazowieckie, Poland","Aleje Jerozolimskie, Śródmieście Południowe, Śródmieście, Warszawa, województwo mazowieckie, 00-495, Polska",52.2319308,21.0219979,1992
C'est mon histoire (1992) {Vingt ans plus tard},"Hotel Forum, Marszalkowska, Sródmiescie, Warsaw, Mazowieckie, Poland","Novotel, 94/98, Marszałkowska, Śródmieście Południowe, Śródmieście, Warszawa, województwo mazowieckie, 00-510, Polska",52.229364000000004,21.013066859545454,1992
C'est mon histoire (1992) {Vingt ans plus tard},"Lódz, Lódzkie, Poland","Łódź, województwo łódzkie, Polska",51.7687323,19.4569911,1992
C'est mon histoire (1992) {Vingt ans plus tard},"Most Poniatowskiego, Warsaw, Mazowieckie, Poland","Most Poniatowskiego, Aleja Księcia Józefa Poniatowskiego, Kamionek, Praga-Południe, Warszawa, województwo mazowieckie, 03-918, Polska",52.23577685,21.040273372225684,1992
C'est mon histoire (1992) {Vingt ans plus tard},"University of Lódz, Lódz, Lódzkie, Poland","Uniwersytet Łódzki, 21/23, Jana Matejki, Radiostacja, Śródmieście-Wschód, Łódź-Śródmieście, Łódź, województwo łódzkie, 90-236, Polska",51.7761243,19.4856211,1992
C'est mon histoire (1992) {Vingt ans plus tard},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1992
Catholicism (2011) {Happy Are We: The Teachings of Jesus (#1.2)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,2011
Catholicism (2011) {The Ineffable Mystery of God: That Than Which Nothing Greater Can Be Thought (#1.3)},"Birkenau Concentration Camp, Poland","Niemiecki nazistowski obóz koncentracyjny i zagłady Auschwitz II-Birkenau, Do Pomnika, Pławy, gmina Oświęcim, powiat oświęcimski, województwo małopolskie, 43-55, Polska",50.03890605,19.171298357759902,2011
Cut N' Dry Talent TV (2014) {Happy Halloween with Christina Gee (#4.10)},"Katowice, Slaskie, Poland","Katowice, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, Polska",50.2598987,19.0215852,2014
Cut N' Dry Talent TV (2014) {Happy Halloween with Christina Gee (#4.10)},Poland,Polska,52.215933,19.134422,2014
Czterdziestolatek (1975) {Cudze nieszczescie czyli swiadek obrony (#1.11)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Cwana bestia czyli krysztal (#2.4)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Gdzie bylas czyli Szekspir (#2.3)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Gra wojenna czyli na kwaterze (#2.5)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Judym czyli czyn spoleczny (#1.7)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Kondycja fizyczna czyli walka z metryka (#1.5)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Kosztowny drobiazg czyli rewizyta (#2.2)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Koziol ofiarny czyli rotacja (#1.13)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Nowy zastepca czyli meteor (#1.12)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Otwarcie trasy czyli czas wolny (#1.8)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Pocztówka ze Spitzbergenu czyli oczarowanie (#1.10)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Pocztówka ze Spitzbergenu czyli oczarowanie (#1.10)},"Jablonna, Mazowieckie, Poland","Jabłonna, gmina Jabłonna, powiat legionowski, województwo mazowieckie, 05-110, Polska",52.3766761,20.9177941,1975
Czterdziestolatek (1975) {Portret czyli jak byc kochanym (#1.4)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Portret czyli jak byc kochanym (#1.4)},"Trasa Lazienkowska, Warsaw, Mazowieckie, Poland","Wawelska, Kolonia Staszica, Filtry, Ochota, Warszawa, województwo mazowieckie, 02-061, Polska",52.217058,21.0016942,1975
Czterdziestolatek (1975) {Rodzina czyli obcy w domu (#1.9)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Smuga cienia czyli pierwsze powazne ostrzezenie (#2.8)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Sprawa Malkiewicza czyli kamikadze (#2.1)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Toast czyli blizej niz dalej (#1.1)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {W obronie wlasnej czyli polowanie (#2.7)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Walka z nalogiem czyli labirynt (#1.2)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Wlosy Flory czyli labirynt (#1.6)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Wpadnij kiedy zechcesz czyli bodzce stepione (#1.3)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
Czterdziestolatek (1975) {Zdala od ludzi czyli cos swojego (#2.6)},"Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1975
"Czterdziestolatek, dwadziescia lat pózniej (1993)","Warsaw, Mazowieckie, Poland","Warszawa, województwo mazowieckie, Polska",52.2319581,21.0067249,1993
Czterej pancerni i pies (1966) {Brzeg morza (#1.8)},"Gdynia, Pomorskie, Poland","Gdynia, powiat wejherowski, województwo pomorskie, Polska",54.50383255,18.462806155884614,1966
Czterej pancerni i pies (1966) {Brzeg morza (#1.8)},"Zagan, Lubuskie, Poland","Żagań, gmina Żagań, powiat żagański, województwo lubuskie, 68-100, Polska",51.615323149999995,15.3007805981478,1966
Czterej pancerni i pies (1966) {Daleki patrol (#2.8)},"Sztutowo, Pomorskie, Poland","Sztutowo, gmina Sztutowo, powiat nowodworski, województwo pomorskie, 82-110, Polska",54.330086,19.177209,1966
"Czterej pancerni i pies (1966) {Gdzie my, tam granica (#1.3)}","Zagan, Lubuskie, Poland","Żagań, gmina Żagań, powiat żagański, województwo lubuskie, 68-100, Polska",51.615323149999995,15.3007805981478,1966
Czterej pancerni i pies (1966) {Kwadrans po nieparzystej (#2.2)},"Tomaszów Mazowiecki, Lódzkie, Poland","Tomaszów Mazowiecki, gmina Tomaszów Mazowiecki, powiat tomaszowski, województwo łódzkie, 97-200, Polska",51.5194865,20.033759067449843,1966
Czterej pancerni i pies (1966) {Psi pazur (#1.4)},"Zagan, Lubuskie, Poland","Żagań, gmina Żagań, powiat żagański, województwo lubuskie, 68-100, Polska",51.615323149999995,15.3007805981478,1966
Czterej pancerni i pies (1966) {Radosc i gorycz (#1.2)},"Olszyniec, Poland","Olszyniec, gmina Walim, powiat wałbrzyski, województwo dolnośląskie, Polska",50.7261392,16.3815765,1966
Czterej pancerni i pies (1966) {Radosc i gorycz (#1.2)},"Zagan, Lubuskie, Poland","Żagań, gmina Żagań, powiat żagański, województwo lubuskie, 68-100, Polska",51.615323149999995,15.3007805981478,1966
Czterej pancerni i pies (1966) {Rozstajne drogi (#1.7)},"Zagan, Lubuskie, Poland","Żagań, gmina Żagań, powiat żagański, województwo lubuskie, 68-100, Polska",51.615323149999995,15.3007805981478,1966
Czterej pancerni i pies (1966) {Rudy miod i krzyze (#1.5)},"Zagan, Lubuskie, Poland","Żagań, gmina Żagań, powiat żagański, województwo lubuskie, 68-100, Polska",51.615323149999995,15.3007805981478,1966
Czterej pancerni i pies (1966) {Zaloga (#1.1)},"Kotlina Klodzka, Dolnoslaskie, Poland","Galeria Kotlina, 1, Sanatoryjna, Międzygórze, gmina Bystrzyca Kłodzka, powiat kłodzki, województwo dolnośląskie, 57-514, Polska",50.228814,16.765437,1966
Czterej pancerni i pies (1966) {Zaloga (#1.1)},"Miedzygórze, Dolnoslaskie, Poland","Międzygórze, gmina Bystrzyca Kłodzka, powiat kłodzki, województwo dolnośląskie, 57-514, Polska",50.2279399,16.7668681,1966
Czterej pancerni i pies (1966) {Zaloga (#1.1)},"Zagan, Lubuskie, Poland","Żagań, gmina Żagań, powiat żagański, województwo lubuskie, 68-100, Polska",51.615323149999995,15.3007805981478,1966
Czterej pancerni i pies (1966) {Zamiana (#2.1)},"Poswietne, Mazowieckie, Poland","Poświętne, gmina Pionki, powiat radomski, województwo mazowieckie, Polska",51.4746285,21.3676912,1966
Destination Truth (2007) {Ghosts of Chernobyl/Sal'awa (#3.4)},"Chernobyl, Ukraine","Чорнобиль, Вишгородський район, Київська область, 07270, Україна",51.2705477,30.2195609,2007
Die Geschichte Mitteldeutschlands (1999) {Böttger und das Meißner Porzellan (#8.2)},"Slawnikowice, Poland","Sławnikowice, gmina Zgorzelec, powiat zgorzelecki, województwo dolnośląskie, Polska",51.1803004,15.1735773,1999
